artist_name,track_name,release_date,genre,len
"harry connick, jr.","let it snow, let it snow, let it snow",1993,Jazz,52
bing crosby,pennies from heaven,1993,Jazz,43
michael franks,how i remember you,1993,Jazz,65
laura fygi,let there be love,1993,Jazz,20
us3,i go to work,1993,Jazz,152
us3,just another brother,1993,Jazz,186
incognito,talkin' loud,1993,Jazz,96
us3,lazy day,1993,Jazz,118
susannah mccorkle,ac-cent-tchu-ate the positive,1993,Jazz,96
nat king cole trio,i'm thru with love,1993,Jazz,28
bing crosby,far away places,1993,Jazz,52
dj krush,season for change,1993,Jazz,123
michael franks,coming to life,1993,Jazz,73
larry carlton,cold day in hell,1993,Jazz,60
michael franks,i love lucy,1993,Jazz,29
ben tankard,going up yonder,1993,Jazz,59
"harry connick, jr.",what are you doing new year's eve?,1993,Jazz,32
nat king cole trio,straighten up and fly right,1993,Jazz,79
digable planets,time & space (a new refutation of),1993,Jazz,171
con funk shun,straight from the heart,1993,Jazz,43
special efx,ballerina,1993,Jazz,44
mother earth,apple green,1993,Jazz,116
laura fygi,dream a little dream,1993,Jazz,59
us3,i got it goin' on,1993,Jazz,143
digable planets,appointment at the fat clinic,1993,Jazz,163
digable planets,escapism (gettin' free),1993,Jazz,179
kruder & dorfmeister,definition,1993,Jazz,52
bing crosby,ac-cent-tchu-ate the positive,1993,Jazz,88
bing crosby,"it's been a long, long time",1993,Jazz,50
digable planets,jimmi diggin' cats,1993,Jazz,187
digable planets,it's good to be here,1993,Jazz,190
les mccann,sometimes i cry,1993,Jazz,111
mark o'connor,the devil comes back to georgia,1993,Jazz,113
alain caron,no way,1993,Jazz,137
doris day,please don't eat the daisies,1993,Jazz,65
tony bennett,steppin' out with my baby,1993,Jazz,52
betty carter,spring can really hang you up the most,1993,Jazz,95
jamiroquai,blow your mind,1993,Jazz,62
perry como,a bushel and a peck,1993,Jazz,126
rosemary clooney,i wish you love,1993,Jazz,32
cynic,veil of maya,1993,Jazz,71
freestyle fellowship,park bench people,1993,Jazz,155
benny goodman,winter weather (feat. peggy lee),1993,Jazz,44
michael franks,dragonfly summer,1993,Jazz,60
perry como,far away places,1993,Jazz,45
natalie cole,as time goes by,1993,Jazz,65
nat king cole trio,it's only a paper moon,1993,Jazz,34
souls of mischief,outro,1993,Jazz,157
souls of mischief,disseshowedo,1993,Jazz,189
pete rock,one in a million,1993,Jazz,156
luis arcaraz y su orquesta,bonita,1993,Jazz,37
nat king cole trio,embraceable you,1993,Jazz,34
"harry connick, jr.",sleigh ride,1993,Jazz,109
natalie cole,i wish you love,1993,Jazz,50
nancy wilson,for once in my life,1994,Jazz,71
basia,simple pleasures,1994,Jazz,50
fred ho,the monkey theme,1994,Jazz,60
pete rock & c.l. smooth,check it out,1994,Jazz,172
judy garland,i got rhythm,1994,Jazz,34
ulver,soelen gaaer bag aase need,1994,Jazz,100
pete rock & c.l. smooth,worldwide,1994,Jazz,190
big bad voodoo daddy,jump with my baby,1994,Jazz,118
edge of sanity,black tears,1994,Jazz,73
pete rock & c.l. smooth,get on the mic,1994,Jazz,166
louis armstrong,sittin' in the sun,1994,Jazz,55
basia,she deserves it / rachel's wedding,1994,Jazz,37
judy garland,you'll never walk alone,1994,Jazz,22
michel camilo,not yet,1994,Jazz,103
lester young,back to the land,1994,Jazz,130
kenny g,winter wonderland,1994,Jazz,61
louis armstrong,the song is ended,1994,Jazz,62
al jarreau,try a little tenderness,1994,Jazz,62
vera lynn,lili marlene,1994,Jazz,66
boney james,one autumn night,1994,Jazz,69
diane schuur,i can't stop loving you,1994,Jazz,94
billy eckstine,my foolish heart,1994,Jazz,39
louis armstrong,black and blue,1994,Jazz,27
billy eckstine,lost in loveliness,1994,Jazz,80
jestofunk,can we live,1994,Jazz,74
chris standring,cool shades,1994,Jazz,192
patti austin,broken dreams,1994,Jazz,90
jamiroquai,morning glory,1994,Jazz,30
meshuggah,gods of rapture,1994,Jazz,67
blue mitchell,when i fall in love,1994,Jazz,95
pete rock & c.l. smooth,escape,1994,Jazz,161
big bad voodoo daddy,king of swing,1994,Jazz,41
digable planets,highing fly,1994,Jazz,51
jan garbarek,parce mihi domine,1994,Jazz,110
warren hill,do you feel what i'm feeling?,1994,Jazz,22
pete rock & c.l. smooth,take you there,1994,Jazz,187
pete rock & c.l. smooth,all the places,1994,Jazz,192
jamiroquai,half the man,1994,Jazz,81
the blackbyrds,mysterious vibes,1994,Jazz,38
keith jarrett,chandra,1994,Jazz,172
judy garland,have yourself a merry little christmas,1994,Jazz,29
louis armstrong,when you're smiling (the whole world smiles with you),1994,Jazz,43
louis armstrong,(when we are dancin') i get ideas,1994,Jazz,41
judy garland,for me and my gal,1994,Jazz,70
louis armstrong,you can't lose a broken heart,1994,Jazz,91
lennie tristano,line up,1994,Jazz,185
big bad voodoo daddy,minnie the moocher,1994,Jazz,54
big bad voodoo daddy,the boogie bumper,1994,Jazz,5
big bad voodoo daddy,mambo swing,1994,Jazz,85
the brand new heavies,have a good time,1994,Jazz,30
phil perry,love don't love nobody,1994,Jazz,63
the brand new heavies,brother sister,1994,Jazz,68
sarah vaughan,i'm gonna live till i die,1994,Jazz,94
pete rock & c.l. smooth,carmel city,1994,Jazz,158
the brand new heavies,worlds keep spinning,1995,Jazz,61
the pharcyde,somethin' that means somethin',1995,Jazz,193
the mills brothers,tiger rag,1995,Jazz,44
incognito,where did we go wrong,1995,Jazz,60
james taylor quartet,love will keep us together,1995,Jazz,46
the meters,i need more time,1995,Jazz,30
the pharcyde,hey you,1995,Jazz,152
incognito,roots (back to a way of life),1995,Jazz,90
basia,half a minute,1995,Jazz,34
meshuggah,suffer in truth,1995,Jazz,74
meshuggah,transfixion,1995,Jazz,72
king crimson,one time,1995,Jazz,62
st germain,easy to remember,1995,Jazz,56
cassandra wilson,love is blindness,1995,Jazz,49
tricky,ponderosa,1995,Jazz,110
tricky,feed me,1995,Jazz,144
the mills brothers,opus one,1995,Jazz,63
meshuggah,inside whats within behind,1995,Jazz,61
diana krall,i've got the world on a string,1995,Jazz,27
the pharcyde,the e.n.d.,1995,Jazz,133
souls of mischief,no man's land,1995,Jazz,70
james taylor quartet,stepping into my life,1995,Jazz,72
the manhattan transfer,dream lover,1995,Jazz,92
jack jones,lady,1995,Jazz,27
jimmy durante,inka dinka doo,1995,Jazz,43
incognito,spellbound and speechless,1995,Jazz,43
st germain,alabama blues (todd edwards vocal radio edit mix),1995,Jazz,88
spyro gyra,ariana,1995,Jazz,45
tricky,brand new you're retro,1995,Jazz,144
ulver,kledt i nattens farger,1995,Jazz,21
lisa ekdahl,it's oh so quiet,1995,Jazz,42
mark whitfield,spring in manhattan,1995,Jazz,29
fatback band,gotta get my hands on some (money),1995,Jazz,180
the pharcyde,devil music,1995,Jazz,173
meshuggah,vanished,1995,Jazz,86
mel tormé,you're getting to be a habit with me,1995,Jazz,102
fourplay,in my corner,1995,Jazz,123
david benoit,drive time,1995,Jazz,61
fatback band,(are you ready) do the bus stop,1995,Jazz,13
jack jones,lollipops and roses,1995,Jazz,55
boney james,camouflage,1995,Jazz,161
will downing,i can't make you love me,1995,Jazz,45
cassandra wilson,until,1995,Jazz,56
anita baker,when you love someone,1995,Jazz,32
diana krall,squeeze me,1995,Jazz,32
the mills brothers,you always hurt the one you love,1995,Jazz,48
dinah shore,laughing on the outside (crying on the inside),1995,Jazz,43
meshuggah,future breed machine,1995,Jazz,114
brooklyn funk essentials,the creator has a master plan,1995,Jazz,39
the mills brothers,nevertheless (i'm in love with you),1995,Jazz,44
marc antoine,latin quarter,1995,Jazz,46
meshuggah,beneath,1995,Jazz,54
tricky,you don't,1995,Jazz,96
quincy jones,do nothin' till you hear from me,1995,Jazz,38
meshuggah,soul burn,1995,Jazz,129
king crimson,dinosaur,1995,Jazz,71
bobby darin,i got rhythm,1995,Jazz,24
st germain,forget it,1995,Jazz,52
jack jones,a day in the life of a fool,1995,Jazz,20
tricky,pumpkin,1995,Jazz,38
lou donaldson,everything i do gonna be funky (from now on),1995,Jazz,70
boney james,got it goin' on,1995,Jazz,144
diana krall,hit that jive jack,1996,Jazz,32
herbie hancock,new york minute,1996,Jazz,90
jo stafford,the best things in life are free,1996,Jazz,23
jo stafford,autumn leaves,1996,Jazz,28
lamb,gorecki,1996,Jazz,85
madeleine peyroux,a prayer,1996,Jazz,39
the blackbyrds,blackbyrds' theme,1996,Jazz,65
maze,i wanna thank you,1996,Jazz,26
glenn miller,at last,1996,Jazz,25
de la soul,i can't call it,1996,Jazz,183
bing crosby,danny boy,1996,Jazz,38
jamiroquai,hollywood swinging,1996,Jazz,88
alvino rey,night train,1996,Jazz,67
"johnny ""hammond"" smith",shifting gears,1996,Jazz,74
poncho sanchez,black stockings,1996,Jazz,114
herbie hancock,all apologies,1996,Jazz,32
diana krall,boulevard of broken dreams,1996,Jazz,55
the blackbyrds,reggins,1996,Jazz,60
dj shadow,changeling,1996,Jazz,36
jamiroquai,use the force,1996,Jazz,65
a tribe called quest,the pressure,1996,Jazz,191
dj shadow,mutual slump,1996,Jazz,11
a tribe called quest,word play,1996,Jazz,156
count basic,joy and pain,1996,Jazz,189
peter white,just another day,1996,Jazz,33
lord finesse,true and livin',1996,Jazz,188
lord finesse,hip 2 da game,1996,Jazz,190
jamiroquai,travelling without moving,1996,Jazz,69
kenny g,how could an angel break my heart (with toni braxton),1996,Jazz,101
kenny g,always,1996,Jazz,18
arthur lyman,hilawe,1996,Jazz,140
tricky,makes me wanna die,1996,Jazz,61
morcheeba,trigger hippie,1996,Jazz,54
morcheeba,never an easy way,1996,Jazz,69
lamb,lusty,1996,Jazz,56
tommy dorsey,song of india,1996,Jazz,24
rosemary clooney,we're in the money,1996,Jazz,34
glenn miller,blueberry hill,1996,Jazz,24
glenn miller,beat me daddy eight to the bar,1996,Jazz,49
count basic,on the move,1996,Jazz,153
dj shadow,why hip-hop sucks in '96,1996,Jazz,1
bing crosby,let me call you sweetheart,1996,Jazz,13
the herbaliser,a mother,1996,Jazz,63
brad mehldau,blame it on my youth,1997,Jazz,37
oscar peterson trio,my heart belongs to daddy,1997,Jazz,87
camp lo,b-side to hollywood,1997,Jazz,189
boney james,it's all good,1997,Jazz,11
camp lo,rockin' it aka spanish harlem,1997,Jazz,159
diana krall,all or nothing at all,1997,Jazz,46
devin townsend,funeral,1997,Jazz,54
coleman hawkins,smoke gets in your eyes,1997,Jazz,39
devin townsend,life,1997,Jazz,37
stan getz,lullaby of birdland,1997,Jazz,33
boney james,i still dream,1997,Jazz,56
paul desmond,all the things you are,1997,Jazz,165
devin townsend,night,1997,Jazz,72
devin townsend,regulator,1997,Jazz,7
devin townsend,hide nowhere,1997,Jazz,30
joe pass,but beautiful,1997,Jazz,84
3rd force,in the full moon light,1997,Jazz,158
the skatalites,confucius,1997,Jazz,33
biosphere,hyperborea,1997,Jazz,49
blossom dearie,between the devil and the deep blue sea,1997,Jazz,67
gato barbieri,mystica,1997,Jazz,164
nancy wilson,a lot of livin' to do,1997,Jazz,30
charlie hunter,lively up yourself,1997,Jazz,31
godspeed you! black emperor,the dead flag blues,1997,Jazz,70
tommy guerrero,soul miner,1997,Jazz,133
the brand new heavies,you are the universe,1997,Jazz,83
eva cassidy,autumn leaves,1997,Jazz,49
camp lo,black nostaljack aka come on,1997,Jazz,178
nuyorican soul,i am the black gold of the sun,1997,Jazz,56
pat metheny group,follow me,1997,Jazz,16
godspeed you! black emperor,east hastings,1997,Jazz,67
brian culbertson,so good,1997,Jazz,172
bob berg,all the way,1997,Jazz,37
brad mehldau,ron's place,1997,Jazz,190
kid loco,relaxin' with cherry,1997,Jazz,67
paul taylor,pleasure seeker,1997,Jazz,117
kid loco,a grand love theme,1997,Jazz,8
oscar peterson trio,georgia on my mind,1997,Jazz,42
paul desmond,samba cepeda,1997,Jazz,125
cassandra wilson,you move me,1997,Jazz,24
godspeed you! black emperor,providence,1997,Jazz,58
nuyorican soul,runaway,1997,Jazz,149
benny goodman trio,china boy,1997,Jazz,195
camp lo,krystal karrington,1997,Jazz,193
moodymann,i can't kick this feeling when it hits,1997,Jazz,20
pat metheny,waltz for ruth,1997,Jazz,18
mr. scruff,jazz potato,1997,Jazz,181
phil perry,one heart one love,1998,Jazz,93
hieroglyphics,intro,1998,Jazz,23
peggy lee,waitin' for the train to come in,1998,Jazz,69
hieroglyphics,del,1998,Jazz,102
nite flyte,liaison,1998,Jazz,125
morcheeba,the music that we hear,1998,Jazz,59
maze,happiness,1998,Jazz,38
meshuggah,new millennium cyanide christ,1998,Jazz,115
hieroglyphics,tajai,1998,Jazz,91
meshuggah,corridor of chameleons,1998,Jazz,139
the ink spots,prisoner of love,1998,Jazz,45
hieroglyphics,casual,1998,Jazz,113
maze,i love you too much,1998,Jazz,12
maze,reachin' down inside,1998,Jazz,41
unkle,unreal,1998,Jazz,14
hieroglyphics,the last one,1998,Jazz,178
peggy lee,i'm a woman,1998,Jazz,84
dj shadow,in / flux,1998,Jazz,144
brad mehldau,song-song,1998,Jazz,62
gorguts,obscura,1998,Jazz,59
tricky,broken homes,1998,Jazz,125
the ink spots,i'll never smile again,1998,Jazz,34
pete rock,#1 soul brother,1998,Jazz,175
the ink spots,just for a thrill,1998,Jazz,38
benny goodman,idaho,1998,Jazz,24
eva cassidy,time is a healer,1998,Jazz,50
meshuggah,sane,1998,Jazz,87
george benson,fly by night,1998,Jazz,37
the ink spots,memories of you,1998,Jazz,35
pete rock,one life to live (feat. mc eiht),1998,Jazz,168
the ink spots,when the swallows come back to capistrano,1998,Jazz,40
hieroglyphics,a-plus,1998,Jazz,94
nat king cole,penthouse serenade (when we're alone),1998,Jazz,33
the ink spots,ev'ry night about this time,1998,Jazz,61
meshuggah,the mouth licking what you've bled,1998,Jazz,82
meshuggah,neurotica,1998,Jazz,139
meshuggah,concatenation,1998,Jazz,79
hieroglyphics,opio,1998,Jazz,76
unkle,u.n.k.l.e. main title theme,1998,Jazz,65
morcheeba,fear and love,1998,Jazz,64
steve cole,say it again,1998,Jazz,178
a tribe called quest,like it like that,1998,Jazz,157
mulatu astatke,munayé (my muna),1998,Jazz,20
a tribe called quest,steppin' it up (feat. busta rhymes & redman),1998,Jazz,151
brad mehldau,exit music,1998,Jazz,41
morcheeba,let me see,1998,Jazz,38
tony bennett,the bare necessities,1998,Jazz,46
hieroglyphics,all things,1998,Jazz,175
the ink spots,address unknown,1998,Jazz,37
a tribe called quest,busta's lament,1998,Jazz,126
kashif,love changes,1998,Jazz,135
morcheeba,blindfold,1998,Jazz,73
maze,we are one,1998,Jazz,31
gary burton,question and answer,1998,Jazz,92
pete rock,take your time,1998,Jazz,132
a tribe called quest,give me (feat. noreaga),1998,Jazz,137
vince guaraldi trio,joe cool,1998,Jazz,76
fletcher henderson,sing you sinners,1998,Jazz,188
maze,a place in my heart,1998,Jazz,28
hieroglyphics,phesto,1998,Jazz,127
a tribe called quest,his name is mutty ranks,1998,Jazz,153
rae & christian,spellbound,1998,Jazz,48
morcheeba,shoulder holster,1998,Jazz,69
peggy lee,riders in the sky (a cowboy legend),1998,Jazz,69
a tribe called quest,da booty,1998,Jazz,138
jaco pastorius,i shot the sheriff,1998,Jazz,4
unkle,bloodstain,1998,Jazz,60
a tribe called quest,start it up,1998,Jazz,158
a tribe called quest,pad & pen (feat. d-life),1998,Jazz,171
a tribe called quest,the love,1998,Jazz,173
diana krall,pick yourself up,1999,Jazz,45
afterlife,cry (brown bear mix),1999,Jazz,59
diana krall,why should i care?,1999,Jazz,25
diana krall,devil may care,1999,Jazz,36
brian hughes,smile,1999,Jazz,138
big bad voodoo daddy,big and bad,1999,Jazz,92
steve tyrell,i can't get started with you,1999,Jazz,53
brian hughes,for you,1999,Jazz,86
nightmares on wax,argha noah,1999,Jazz,36
special efx,awakening,1999,Jazz,54
nat king cole,when i grow too old to dream,1999,Jazz,14
joe sample,for all we know,1999,Jazz,169
vera lynn,it hurts to say goodbye,1999,Jazz,53
michael franks,every time she whispers,1999,Jazz,126
the dillinger escape plan,sugar coated sour,1999,Jazz,45
paul hardcastle,love's theme,1999,Jazz,73
swans,blind,1999,Jazz,60
steve oliver,midnight at the oasis,1999,Jazz,75
dave koz,i'll be there,1999,Jazz,14
swans,love will save you,1999,Jazz,68
peace orchestra,domination,1999,Jazz,87
big bad voodoo daddy,what's next?,1999,Jazz,50
joe sample,come along with me,1999,Jazz,53
peace orchestra,shining,1999,Jazz,7
nat king cole,"just you, just me",1999,Jazz,24
michael franks,heart like an open book,1999,Jazz,56
justice system,trouble on my mind,1999,Jazz,148
the dillinger escape plan,jim fear,1999,Jazz,23
diana krall,i'll string along with you,1999,Jazz,18
keith jarrett,don't ever leave me,1999,Jazz,24
angelo debarre,noto swing,1999,Jazz,178
michael brecker,as i am,1999,Jazz,54
lee morgan,hocus-pocus,1999,Jazz,188
hiroshima,the door is open,1999,Jazz,71
boney james,are you ready?,1999,Jazz,23
jamiroquai,black capricorn day,1999,Jazz,124
joe sample,when your life was low,1999,Jazz,62
jamiroquai,falling,1999,Jazz,82
dave koz,love is on the way,1999,Jazz,175
aim,ain't got time to waste,1999,Jazz,175
dave koz,together again,1999,Jazz,98
esbjörn svensson trio,from gagarin's point of view,1999,Jazz,153
steve tyrell,give me the simple life,1999,Jazz,63
julie london,cry me a river,1999,Jazz,36
the ink spots,into each life some rain must fall,1999,Jazz,62
diana krall,let's fall in love,1999,Jazz,37
steve oliver,west end,1999,Jazz,68
keith jarrett,i got it bad and that ain't good,1999,Jazz,83
de-phazz,no jive,1999,Jazz,73
diana krall,i've got you under my skin,1999,Jazz,33
harry james,i've heard that song before,1999,Jazz,26
richard elliot,moomba,1999,Jazz,81
norman brown,paradise,1999,Jazz,40
nitin sawhney,homelands,1999,Jazz,40
keith jarrett,blame it on my youth / meditation,1999,Jazz,61
joe sample,one day i'll fly away,1999,Jazz,36
jamiroquai,planet home,1999,Jazz,110
vera lynn,those were the days,1999,Jazz,99
jim hall,don't forget,1999,Jazz,193
dave koz,the bright side,1999,Jazz,118
sven van hees,tsunami (inside my soul),1999,Jazz,97
joe sample,fever,1999,Jazz,101
jimmy scott,nothing compares 2 u,1999,Jazz,54
nightmares on wax,survival,1999,Jazz,78
rick braun,feel like makin' love,1999,Jazz,141
cassandra wilson,time after time,1999,Jazz,57
will downing,every time it rains,2000,Jazz,99
ulver,lost in moments,2000,Jazz,14
tosca,the key,2000,Jazz,53
morcheeba,let it go,2000,Jazz,69
bent,always,2000,Jazz,5
eva cassidy,anniversary song,2000,Jazz,45
dj food,the crow,2000,Jazz,35
bonobo,shadow tricks,2000,Jazz,6
steve cole,between us,2000,Jazz,160
roy hargrove,a time for love,2000,Jazz,196
the andrews sisters,i wanna be loved,2000,Jazz,104
boney james,love's like that (feat. fourplay),2000,Jazz,156
us3,cantaloop,2000,Jazz,164
supreme beings of leisure,ain't got nothin',2000,Jazz,43
dzihan & kamien,drophere,2000,Jazz,28
club 1600,stay,2000,Jazz,190
fats waller,handful of keys,2000,Jazz,56
the mighty bop,feeling good,2000,Jazz,79
thievery corporation,focus on sight,2000,Jazz,52
supreme beings of leisure,nothin' like tomorrow,2000,Jazz,93
morcheeba,love sweet love (feat. mr complex),2000,Jazz,53
louis armstrong,cold cold heart,2000,Jazz,39
bing crosby,aren't you glad you're you,2000,Jazz,58
hank mobley,up a step,2000,Jazz,183
godspeed you! black emperor,sleep,2000,Jazz,49
groove armada,inside my mind (blue skies),2000,Jazz,90
louis armstrong,c'est si bon,2000,Jazz,56
lemon jelly,his majesty king raam,2000,Jazz,7
blue states,walkabout,2000,Jazz,28
st germain,land of...,2000,Jazz,71
kirk whalum,now 'til forever,2000,Jazz,30
guru's jazzmatazz,keep your worries,2000,Jazz,190
louis armstrong,mood indigo,2000,Jazz,29
eva cassidy,time after time,2000,Jazz,95
lemon jelly,the staunton lick,2000,Jazz,27
gotan project,last tango in paris,2000,Jazz,74
eva cassidy,kathy's song,2000,Jazz,29
godspeed you! black emperor,storm,2000,Jazz,110
natalie cole,a smile like yours,2000,Jazz,122
3rd force,here comes the night,2000,Jazz,138
st germain,what you think about...,2000,Jazz,100
carmen mcrae,whatever lola wants,2000,Jazz,39
steve cole,from the start,2000,Jazz,78
groove armada,i see you baby (feat. gramma funk),2000,Jazz,112
al jarreau,just to be loved,2000,Jazz,49
bonobo,dinosaurs,2000,Jazz,16
nancy wilson,lucky trumble,2000,Jazz,54
groove armada,chicago,2000,Jazz,58
thievery corporation,a guide for i & i,2000,Jazz,10
chris standring,smile,2000,Jazz,168
lemon jelly,nervous tension,2000,Jazz,144
thievery corporation,tomorrow,2000,Jazz,6
nat king cole trio,i miss you so,2000,Jazz,25
st germain,la goutte d'or,2000,Jazz,146
brooklyn funk essentials,i got cash,2000,Jazz,145
thievery corporation,the mirror conspiracy,2000,Jazz,45
gota,in the city life,2000,Jazz,165
keiko matsui,across the sun,2001,Jazz,37
kid loco,cocaine diana,2001,Jazz,48
quantic,infinite regression,2001,Jazz,107
jamiroquai,so good to feel real,2001,Jazz,46
peter white,life story,2001,Jazz,194
jimmy sommers,falling for you,2001,Jazz,32
koop,relaxin at club f****n,2001,Jazz,16
swans,i was a prisoner in your skull,2001,Jazz,78
typical cats,qweloquiallisms,2001,Jazz,199
bing crosby,i wish you a merry christmas,2001,Jazz,42
groove armada,fogma,2001,Jazz,10
the black seeds,coming back home,2001,Jazz,55
swans,yum-yab killers,2001,Jazz,111
asheru and blue black of the unspoken heard,soul,2001,Jazz,138
télépopmusik,breathe,2001,Jazz,36
orbient,boarding,2001,Jazz,163
typical cats,it won't stop,2001,Jazz,196
sleepytime gorilla museum,sleep is wrong,2001,Jazz,62
kurt elling,blame it on my youth,2001,Jazz,37
typical cats,take a number,2001,Jazz,164
boney james,all about you,2001,Jazz,102
peter white,when i'm alone,2001,Jazz,160
brian culbertson,nice & slow,2001,Jazz,25
susannah mccorkle,if i only had a heart,2001,Jazz,39
dinah shore,i'll walk alone,2001,Jazz,41
earl hines,i ain't got nobody,2001,Jazz,112
astrud gilberto,who needs forever?,2001,Jazz,33
rosemary clooney,how about you?,2001,Jazz,49
wayman tisdale,when i opened up my eyes,2001,Jazz,61
zero 7,simple things,2001,Jazz,22
typical cats,snake oil,2001,Jazz,116
kankick,the finer things,2001,Jazz,182
la sonora matancera,mala jujer,2001,Jazz,103
peter white,glow,2001,Jazz,107
charlie hunter,creole,2001,Jazz,155
brian culbertson,together tonight,2001,Jazz,56
asheru and blue black of the unspoken heard,elevator music,2001,Jazz,97
perry como,"medley: caroling, caroling / the first noel / hark! the herald angels sing / silent night",2001,Jazz,99
george shearing,guilty,2001,Jazz,38
nat king cole,love me as though there were no tomorrow,2001,Jazz,23
zero 7,in the waiting line,2001,Jazz,72
tricky,excess,2001,Jazz,163
wayman tisdale,can't hide love,2001,Jazz,30
"orlando ""cachaíto"" lópez","mis dos pequeñas (feat. angá díaz, amadito valdés, carlos gonzález & manuel galbán)",2001,Jazz,24
the meters,down by the river,2001,Jazz,21
peggy lee,he's a tramp,2001,Jazz,28
groove armada,suntoucher,2001,Jazz,191
ronny jordan,floor & more,2001,Jazz,99
afterlife,take me inside (christophe goze mix),2001,Jazz,40
tony bennett,let the good times roll (with b.b. king),2001,Jazz,116
bing crosby,winter wonderland,2001,Jazz,80
the dining rooms,pure easy,2001,Jazz,77
special efx,two hearts,2001,Jazz,111
diana krall,i get along without you very well,2001,Jazz,35
groove armada,little by little,2001,Jazz,66
bing crosby,do you hear what i hear?,2001,Jazz,62
llorca,indigo blues,2001,Jazz,48
perry como,it's a lovely day today,2001,Jazz,39
michael brecker,the nearness of you,2001,Jazz,38
jeff lorber,chopsticks,2001,Jazz,35
koop,tonight,2001,Jazz,14
jamiroquai,feel so good,2001,Jazz,101
nitin sawhney,sunset,2001,Jazz,38
tony bennett,new york state of mind (with billy joel),2001,Jazz,89
télépopmusik,genetic world,2001,Jazz,72
"harry connick, jr.",pure imagination / candy man,2001,Jazz,75
llorca,the novel sound,2001,Jazz,74
major boys,sous le soleil,2001,Jazz,36
eva cassidy,i can only be me,2002,Jazz,25
blue six,let's do it together,2002,Jazz,30
rjd2,june,2002,Jazz,111
natalie cole,better than anything,2002,Jazz,131
jazzanova,no use feat. clara hill,2002,Jazz,36
hippiehaus,galaxy,2002,Jazz,33
tony bennett,dream a little dream of me,2002,Jazz,72
morcheeba,way beyond,2002,Jazz,63
nils landgren,i will survive,2002,Jazz,99
the cinematic orchestra,all that you give,2002,Jazz,11
morcheeba,aqualung,2002,Jazz,60
monte la rue,adeus,2002,Jazz,137
gota,cruisin' your way,2002,Jazz,106
dj shadow,six days,2002,Jazz,54
tommy guerrero,it gets heavy,2002,Jazz,82
georg levin,(i got) somebody new,2002,Jazz,63
lemon jelly,experiment number six,2002,Jazz,82
meshuggah,straws pulled at random,2002,Jazz,62
meshuggah,stengah,2002,Jazz,97
rjd2,take the picture off,2002,Jazz,5
the herbaliser,something wicked,2002,Jazz,187
nightmares on wax,mind eye,2002,Jazz,78
xploding plastix,funnybones & lazylegs,2002,Jazz,23
blue six,pure,2002,Jazz,76
meshuggah,perpetual black second,2002,Jazz,83
morcheeba,sao paulo,2002,Jazz,67
diana krall,fly me to the moon,2002,Jazz,46
pain of salvation,undertow,2002,Jazz,44
rjd2,shot in the dark,2002,Jazz,51
fourplay,that's the time,2002,Jazz,153
meshuggah,spasm,2002,Jazz,109
angelo debarre,david,2002,Jazz,114
nightmares on wax,date with destiny,2002,Jazz,112
rjd2,salud,2002,Jazz,22
fourplay,galaxia,2002,Jazz,123
steve oliver,high noon,2002,Jazz,45
benny goodman,and the angels sing,2002,Jazz,46
kirk whalum,falling in love with jesus,2002,Jazz,14
paul taylor,exotica,2002,Jazz,66
bonobo,scuba,2002,Jazz,89
rjd2,the horror,2002,Jazz,73
cæcilie norby,never let me go,2002,Jazz,10
eva cassidy,imagine,2002,Jazz,43
eva cassidy,danny boy,2002,Jazz,36
minus 8,bossanova feeling,2002,Jazz,63
jazzamor,fly me to the moon,2002,Jazz,32
pieces of a dream,love's silhouette,2002,Jazz,100
soulive,joyful girl,2002,Jazz,45
michael manson,seven whole days,2002,Jazz,98
thievery corporation,all that we perceive,2002,Jazz,33
jonathan butler,surrender (feat. boney james),2002,Jazz,54
morcheeba,otherwise,2002,Jazz,99
blue states,season song,2002,Jazz,33
tony allen,home cooking,2002,Jazz,70
sofa surfers,passin tru,2002,Jazz,125
paul desmond,here's that rainy day,2002,Jazz,179
the cinematic orchestra,burn out,2002,Jazz,6
large professor,stay chisel,2002,Jazz,169
rjd2,chicken-bone circuit,2002,Jazz,51
flunk,i love music,2002,Jazz,36
louie austen,hoping (herbert's high dub),2002,Jazz,128
morcheeba,slow down,2002,Jazz,28
the modern jazz quartet,blues in c minor,2002,Jazz,83
eva cassidy,yesterday,2003,Jazz,50
nat king cole,because you're mine,2003,Jazz,50
sikth,peep show,2003,Jazz,91
lizz wright,silence,2003,Jazz,31
will downing,king of fools,2003,Jazz,49
devin townsend band,suicide,2003,Jazz,39
keith jarrett trio,butch and butch,2003,Jazz,136
stigmato inc,reality check,2003,Jazz,22
lizz wright,"open your eyes, you can fly",2003,Jazz,49
plej,blue,2003,Jazz,135
art tatum,my ideal,2003,Jazz,95
slow train soul,in the black of night,2003,Jazz,99
bent,king wisp,2003,Jazz,9
groove armada,but i feel good,2003,Jazz,72
lizz wright,salt,2003,Jazz,43
bing crosby,you are my sunshine,2003,Jazz,39
steve tyrell,you'd be so nice to come home to,2003,Jazz,38
bent,beautiful otherness,2003,Jazz,66
a tribe called quest,mr. incognito,2003,Jazz,199
nat king cole,it's all in the game,2003,Jazz,26
oi va voi,yesterday's mistakes,2003,Jazz,106
katie melua,call off the search,2003,Jazz,29
de-phazz,good boy,2003,Jazz,16
